heat_num,grado,num_cga_met,TCM,Time_Vac_Vac,Power_ON,Tpo_Aux,Total_min_Demoras,tco_kwh,Potencia,O2,Grafito,Cal_Total,Cal_Total_Sid,Cal_Total_Dol,muestra_temp,muestra_ppmo2,c1_tco_tpo_con,c1_tco_kwh,c1_tco_mw_prom,c2_tco_tpo_con,c2_tco_kwh,c2_tco_mw_prom,c7_tco_tpo_con,c7_tco_kwh,c7_tco_mw_prom,cga_met_1,cga_met_2,cga_met_3,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH31,CH33,CH34,CH50,CH60,CH63,CH64,CH67,CH70,CH71,CH01_C1,CH02_C1,CH03_C1,CH04_C1,CH05_C1,CH06_C1,CH07_C1,CH08_C1,CH09_C1,CH10_C1,CH11_C1,CH15_C1,CH31_C1,CH33_C1,CH34_C1,CH50_C1,CH60_C1,CH63_C1,CH64_C1,CH67_C1,CH70_C1,CH71_C1,CH01_C2,CH02_C2,CH03_C2,CH04_C2,CH05_C2,CH06_C2,CH07_C2,CH08_C2,CH09_C2,CH10_C2,CH11_C2,CH15_C2,CH31_C2,CH33_C2,CH34_C2,CH50_C2,CH60_C2,CH63_C2,CH64_C2,CH67_C2,CH70_C2,CH71_C2,CaO,MgO,sio2,al2o3,mno,s,fe2o3,ib2,ib4,feo,IB3
485941,251015 VARDEA,2,185.5420075,54.09999847,38.34999847,6.30000019,8.44999883,54245,100.8299866,4820,3817.5,6519,3493,3026,1601,641,16.58333015,24133,87,13.69999981,22870,100,4.03333282,6093,91,89.627,95.915,NULL,10.158,20.271,30.272,0,0,7.725,6.259,35,0,12.046,0,0,0,50.485,0,4.348,4.763,0,4.215,0,0,0,10.158,0,9.52,0,0,7.725,6.259,0,0,12.046,0,0,0,19.941,0,0,4.763,0,4.215,0,0,0,0,20.271,20.752,0,0,0,0,0,0,0,0,0,0,30.544,0,4.348,0,0,0,0,0,0,59.29736,13.21364,28.11822,4.42618,0.25016,2.734296,0.49442,2.488502,2.629158,0.44545,1.82204496
485942,251015 VARDEA,2,185.4049988,48.56666565,34.51666451,10.19999981,2.85,50795,105.6500015,4362.5,2001.25,6426,3440,2986,1678,15,15.51667023,24052,93,13.31667042,22950,103,1.66666603,2638,95,87.749,97.656,NULL,10.169,24.136,26.516,0,0,8.775,6.228,35,0,12.359,0,0,0,50.505,0,3.132,4.287,0,4.298,0,0,0,10.169,0,6.364,0,0,8.775,6.228,0,0,12.359,0,0,0,20.269,0,0,4.287,0,4.298,0,0,0,0,24.136,20.152,0,0,0,0,0,0,0,0,0,0,30.236,0,3.132,0,0,0,0,0,0,60.3157,11.38818,28.51588,5.89174,0.28556,2.082818,0.70328,2.495936,2.45912,0.633542,1.752975068
485943,251015 VARDEA,2,185.8070068,43.71666336,34.61666489,6.25,1.84999904,50705,105.2799988,4285,2397.5,6399,3413,2986,1592,464,15.43332958,24105,94,13.44999981,22902,102,1.68333399,2550,91,88.119,97.688,NULL,10.884,18.066,37.249,0,0,7.957,6.921,35,0,11.718,0,0,0,47.317,0,3.887,2.433,0,4.375,0,0,0,10.884,0,11.819,0,0,7.957,6.921,0,0,11.718,0,0,0,17.012,0,0,2.433,0,4.375,0,0,0,0,18.066,25.43,0,0,0,0,0,0,0,0,0,0,30.305,0,3.887,0,0,0,0,0,0,36.7452,9.5226,16.1896,9.7114,7.3986,0.1416,35.7068,2.678246,2.107834,32.168334,1.418678815
485944,251015 VARDEA,2,185.5709992,51.71666336,38.83333206,6.30000019,5.58333184,57465,105,5033.75,2985,6413,3427,2986,1536,347,15.25,24104,95,13.51667023,22905,102,6.06666613,9302,92,90.241,95.33,NULL,10.132,17.381,32.869,0,0,8.139,5.354,35,0,12.348,0,0,0,52.316,0,3.417,3.65,0,4.965,0,0,0,10.132,0,8.872,0,0,8.139,5.354,0,0,12.348,0,0,0,21.781,0,0,3.65,0,4.965,0,0,0,0,17.381,23.997,0,0,0,0,0,0,0,0,0,0,30.535,0,3.417,0,0,0,0,0,0,34.2318,8.5786,15.8356,9.6052,7.8706,0.1534,37.2172,2.550806,1.985586,33.528992,1.34554731
485954,251036 DEA,2,170.8110046,54.28666306,37.03333282,10.30000019,5.95333189,54055,104.1899872,4771.25,2338.75,6413,3440,2973,1589,498,22.25,-30080,-81,NULL,NULL,NULL,10.75,17448,97,86.903,83.908,NULL,4.17,20.907,0,31.465,0,8.034,6.367,35,0,12.045,0,0,0,48.594,0,0,0,0,4.229,0,0,0,4.17,0,0,16.637,0,8.034,6.367,0,0,12.045,0,0,0,20.421,0,0,0,0,4.229,0,0,0,0,20.907,0,14.828,0,0,0,0,0,0,0,0,0,28.173,0,0,0,0,0,0,0,0,63.33296,7.57324,24.23838,1.8349,0.0767,3.815294,0.6431,3.083222,3.20901,0.57938,2.42903693
485955,251036 DEA,2,183.3370056,46.06999969,36.75,6.80000019,1.52,52695,102.3899994,4246.25,3227.5,6452,3453,2999,1619,388,14.5,22323,92,15.08333015,24680,98,3.18333197,4544,86,87.601,95.736,NULL,5.736,20.04,0,34.26,0,8.717,6.173,35,0,12.264,0,0,0,53.178,0,4.372,0,0,3.597,0,0,0,5.736,0,0,13.124,0,8.717,6.173,0,0,12.264,0,0,0,22.99,0,0,0,0,3.597,0,0,0,0,20.04,0,21.136,0,0,0,0,0,0,0,0,0,30.188,0,4.372,0,0,0,0,0,0,60.05964,9.88368,24.42482,2.77418,0.09086,3.975184,0.84252,2.90162,3.03437,0.758976,2.208156182
485956,251036 DEA,2,183.0390015,48.51666641,36.95000076,6.16666603,4.39999899,53675,103.8299866,4926.25,2971.25,6452,3440,3013,1680,#¡VALOR!,29.04999924,-18535,-38,NULL,NULL,NULL,3.83333611,5520,86,87.355,95.684,NULL,10.065,19.749,0,27.316,0,8.599,6.189,35,0,12.274,0,0,0,50.487,0,4.651,4.456,0,4.253,0,0,0,10.065,0,0,6.391,0,8.599,6.189,0,0,12.274,0,0,0,20.128,0,0,4.456,0,4.253,0,0,0,0,19.749,0,20.925,0,0,0,0,0,0,0,0,0,30.359,0,4.651,0,0,0,0,0,0,62.18836,11.56754,26.05558,3.06564,0.17228,3.338456,1.1269,2.816424,2.988586,1.015272,2.135499818
485968,251036 DEA,2,180.1360016,55.16666031,40.8833313,6.05000019,7.23332994,58825,102.0299988,5142.5,4258.75,6452,3440,3013,1580,341,29.35000038,-18532,-38,NULL,NULL,NULL,7.44999886,10670,86,92.775,87.361,NULL,10.194,19.792,25.076,0,0,8.314,5.775,35,0,12.846,0,0,0,49.978,0,4.138,4.196,0,4.827,0,0,0,10.194,0,11.663,0,0,8.314,5.775,0,0,12.846,0,0,0,19.96,0,0,4.196,0,4.827,0,0,0,0,19.792,13.413,0,0,0,0,0,0,0,0,0,0,30.018,0,4.138,0,0,0,0,0,0,63.49462,8.29894,30.79564,3.13762,0.1711,3.991468,0.36816,2.432924,2.496526,0.331698,1.871161804
485969,251036 DEA,2,181.2949982,50.06666183,35.76666451,6.28333282,7.0166659,51765,103.6100006,4486.25,3523.75,6452,3427,3026,1618,449,16.93333054,26224,93,12.33333015,20776,101,2.5,3619,87,88.812,92.483,NULL,10.398,20.935,30.597,0,0,8.207,5.578,35,0,12.022,0,0,0,49.994,0,0,4.14,0,4.424,0,0,0,10.398,0,8.823,0,0,8.207,5.578,0,0,12.022,0,0,0,20.22,0,0,4.14,0,4.424,0,0,0,0,20.935,21.774,0,0,0,0,0,0,0,0,0,0,29.774,0,0,0,0,0,0,0,0,62.38306,8.15498,24.1192,2.29038,0.05664,4.573916,0.24426,3.051952,3.151662,0.22007,2.362137527
485970,251036 DEA,2,181.5099945,50.84999847,36.26666641,6.25,7.33333321,52695,103.9000015,4663.75,3360,6452,3440,3013,1601,353,15.55000019,24024,93,13.60000038,22976,101,3.1000011,4547,88,90.996,90.514,NULL,9.693,20.9,32.897,0,0,8.004,5.252,35,0,12.704,0,0,0,49.77,0,0,3.029,0,4.261,0,0,0,9.693,0,13.914,0,0,8.004,5.252,0,0,12.704,0,0,0,19.139,0,0,3.029,0,4.261,0,0,0,0,20.9,18.983,0,0,0,0,0,0,0,0,0,0,30.631,0,0,0,0,0,0,0,0,64.63804,9.90374,28.01674,4.62678,0.21712,3.492918,0.49324,2.722378,2.69453,0.444388,1.980118566
485971,251036 DEA,2,183.2050018,51.1333313,38.19999695,8.33333302,3.60000008,55345,103.1699982,4931.25,3710,6439,3427,3013,1566,430,15.89999962,24031,91,13.48332977,22969,102,4.78333521,7196,90,89.474,93.731,NULL,10.27,21.013,35.11,0,0,7.233,5.156,35,0,12.905,0,0,0,49.163,0,0,3.306,0,4.049,0,0,0,10.27,0,11.553,0,0,7.233,5.156,0,0,12.905,0,0,0,20.002,0,0,3.306,0,4.049,0,0,0,0,21.013,23.557,0,0,0,0,0,0,0,0,0,0,29.161,0,0,0,0,0,0,0,0,33.1462,8.1066,16.697,8.5432,7.9178,0.1534,43.6246,2.342536,1.928592,39.301434,1.313230482
485984,251028 DEA,2,183.022995,44.3999939,30.14999771,6.30000019,6.9499979,54525,102.4700012,4197.5,2480,6572,3347,3226,1685,599,16.95000076,25332,90,12.66666985,21668,103,4.28333521,6377,89,93.105,89.918,NULL,10.125,20.116,16.317,3.6,0,6.099,5.7,70.01,0,11.707,0,0,0,27.54,0,3.501,4.107,0,4.201,0,0,0,10.125,5.026,0,3.6,0,6.099,5.7,0,0,11.707,0,0,0,27.54,0,0,4.107,0,4.201,0,0,0,0,15.09,16.317,0,0,0,0,35.01,0,0,0,0,0,0,0,3.501,0,0,0,0,0,0,65.47938,6.62216,26.89928,2.31988,1.2154,1.878914,1.1859,2.872356,2.911768,1.068372,2.240974073
485985,251028 DEA,2,183.4490051,50.58332825,37.53333282,6.30000019,5.74999705,52605,100.199997,4823.75,3683.75,6586,3360,3226,1644,344,16.06666946,24018,90,13.61666012,22984,101,3.80000091,4448,70,90.763,92.686,NULL,7.097,20.413,13.238,8.224,0,6.204,6.09,35,0,12.345,0,0,0,63.037,0,4.013,3.89,0,3.898,0,0,0,7.097,0,0,8.224,0,6.204,6.09,0,0,12.345,0,0,0,28.015,0,0,3.89,0,3.898,0,0,0,0,20.413,13.238,0,0,0,0,0,0,0,0,0,0,35.022,0,4.013,0,0,0,0,0,0,39.0934,7.67,19.1042,12.036,12.5906,0.1416,23.1634,2.414634,1.772006,20.867946,1.255399773
485986,251028-DEA,2,183.1929932,53.91999817,37.91666412,8.28333282,6.72,53665,100.9899979,4795,3526.25,6612,3373,3239,1590,447,16.36667061,23878,88,13.75,23125,101,3.76666808,5510,88,87.116,96.077,NULL,8.113,19.881,17.657,1.438,0,8.618,6.204,35,0,12.345,0,0,0,62.487,0,3.729,3.712,0,4.009,0,0,0,8.113,0,0,1.438,0,8.618,6.204,0,0,12.345,0,0,0,27.677,0,0,3.712,0,4.009,0,0,0,0,19.881,17.657,0,0,0,0,0,0,0,0,0,0,34.81,0,3.729,0,0,0,0,0,0,64.29348,6.17258,29.34188,2.8261,2.62786,1.150736,1.35818,2.585616,2.584908,1.223542,1.998679432
486000,251028-DEA,2,183.401001,57.78333282,35.85000038,18.76666641,2.16666597,52425,104.6399994,4531.25,3453.75,6453,3467,2986,1620,557,15.86666965,24874,94,13.05000019,22132,102,2.91666794,4267,88,87.317,96.084,NULL,10.28,20.801,16.575,3.621,0,7.293,5.26,35,0,10.103,0,0,0,63.068,0,3.702,3.806,0,3.892,0,0,0,10.28,0,0,3.621,0,7.293,5.26,0,0,10.103,0,0,0,28.062,0,0,3.806,0,3.892,0,0,0,0,20.801,16.575,0,0,0,0,0,0,0,0,0,0,35.006,0,3.702,0,0,0,0,0,0,36.757,7.9414,16.7088,8.2128,8.024,0.2006,39.0698,2.595882,2.116448,35.197984,1.474905303
486007,251036 DEA,2,183.4019928,44.58333206,36.59999847,6.30000019,0.683332,52985,103.4100037,4573.75,3177.5,6439,3440,2999,1643,502,15.66666985,24400,93,13.60000038,22603,100,3.33333111,4834,87,90.055,93.347,NULL,9.671,20.505,14.582,5.092,0,6.8,6.003,35,0,11.035,0,0,0,63.843,0,3.131,3.599,0,4.141,0,0,0,9.671,0,0,5.092,0,6.8,6.003,0,0,11.035,0,0,0,28.714,0,0,3.599,0,4.141,0,0,0,0,20.505,14.582,0,0,0,0,0,0,0,0,0,0,35.129,0,3.131,0,0,0,0,0,0,37.406,8.319,17.464,10.148,9.145,0.1416,28.8628,2.527442,1.95408,26.00248,1.354700855
486008,251036 DEA,2,183.6009979,62.31666183,37.2666626,6.30000019,17.74999866,53895,103.1699982,4851.25,3368.75,6426,3413,3013,1626,406,15.51667023,24071,93,13.78332996,22931,100,3.950001,5740,87,91.964,91.637,NULL,10.292,20.711,12.103,5.6,0,7.2,5.861,35,0,12.022,0,0,0,63.25,0,3.601,4.022,0,3.939,0,0,0,10.292,0,0,5.6,0,7.2,5.861,0,0,12.022,0,0,0,28.028,0,0,4.022,0,3.939,0,0,0,0,20.711,12.103,0,0,0,0,0,0,0,0,0,0,35.222,0,3.601,0,0,0,0,0,0,40.238,8.1892,17.6646,11.564,8.614,0.177,26.0072,2.687922,1.955024,23.429962,1.376665321
486009,251036 DEA,2,183.2070007,61.61666107,36.8833313,6.26666594,17.46666565,53185,103.1399994,4660,3007.5,6412,3413,2999,1630,628,16.06666946,24810,93,13.28332996,22196,100,3.46666503,5029,87,90.697,92.51,NULL,9.693,20.909,13.517,4.296,0,8.007,5.86,35,0,10.932,0,0,0,63.778,0,3.012,3.942,0,4.261,0,0,0,9.693,0,0,4.296,0,8.007,5.86,0,0,10.932,0,0,0,28.706,0,0,3.942,0,4.261,0,0,0,0,20.909,13.517,0,0,0,0,0,0,0,0,0,0,35.072,0,3.012,0,0,0,0,0,0,31.4942,6.8558,15.7884,8.6494,7.8942,0.1298,38.6332,2.353864,1.851774,34.80469,1.288749396
486012,251036 DEA,2,183.2140045,49.84999847,41.25,7.5999999,NULL,60145,102.9899979,4800,3815,6426,3413,3013,1602,451,16.16666985,24005,89,13.38333035,22997,103,7.71666718,11996,93,84.567,98.647,NULL,0,33.274,51.633,0,0,0,0,76.532,0,21.775,0,0,0,0,0,0,0,0,0,0,0,0,0,12.141,19.289,0,0,0,0,16.362,0,21.775,0,0,0,0,0,0,0,0,0,0,0,0,0,21.133,32.344,0,0,0,0,25.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.44584,7.83992,28.1607,6.7791,6.94666,0.753194,7.22042,2.323302,2.137334,6.504868,1.586896319
486013,251036 DEA,2,183.5780029,51.49999619,39.31666565,4.5,6.68332994,57005,103.0699997,4897.5,3541.25,6412,3413,2999,1589,469,15.16666985,22741,90,14,24265,104,6.08333302,8849,87,89.952,93.626,NULL,8.01,21.025,14.192,10.13,0,6.213,7.988,55.415,0,12.07,0,0,0,40.943,0,3.481,0,0,4.111,0,0,0,8.01,6.015,0,10.13,0,6.213,7.988,20.415,0,12.07,0,0,0,0,0,0,0,0,4.111,0,0,0,0,15.01,14.192,0,0,0,0,0,0,0,0,0,0,40.943,0,3.481,0,0,0,0,0,0,67.93732,7.4871,25.0514,3.35828,0.14278,4.476448,0.60888,3.200042,3.132782,0.548582,2.391344077
486014,251036 DEA,2,183.1179962,47.08333206,38.23333359,6.78333187,1.06666599,55545,103.2900009,4927.5,3975,6426,3413,3013,1618,325,14.56667042,22578,93,14.61666965,24423,100,5.06666899,7395,88,89.407,93.711,NULL,7.988,20.794,14.557,9.861,0,5.95,8.01,95.881,0,11.978,0,0,0,0,0,4.009,0,0,4.09,0,0,0,7.988,5.546,0,9.861,0,5.95,8.01,20.984,0,11.978,0,0,0,0,0,0,0,0,4.09,0,0,0,0,15.248,14.557,0,0,0,0,39.897,0,0,0,0,0,0,0,4.009,0,0,0,0,0,0,67.31782,7.1803,25.18946,3.51876,0.15222,5.287108,0.84016,3.15355,3.0621,0.756852,2.344897036
486015,251036 DEA,2,183.8110046,79.54999542,36.41666412,6.91666603,35.21666431,50885,100.3000031,4510,2478.75,6426,3413,3013,1620,532,18.95000076,27442,87,11.68332958,19560,100,1.69999897,2735,97,90.407,93.404,NULL,8.01,20.553,15.043,6.774,0,5.897,8.128,95.601,0,12.013,0,0,0,0,0,3.91,3.985,0,3.897,0,0,0,8.01,6.203,0,6.774,0,5.897,8.128,20.5,0,12.013,0,0,0,0,0,0,3.985,0,3.897,0,0,0,0,14.35,15.043,0,0,0,0,40.101,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,35.6124,8.0122,17.8062,12.4608,8.4016,0.1534,32.8276,2.36,1.700734,29.574458,1.176608187
486016,251036 DEA,2,183.0480042,47.58333206,37.21666718,5.66666603,3.70000005,54495,104.4100037,4735,2593.75,6426,3427,2999,1652,685,14.93332958,23152,93,13.98332977,23850,102,4.28333378,6343,89,87.304,95.744,NULL,7.987,21.258,16.013,4.166,0,6.011,8.21,95.946,0,11.399,0,0,0,0,0,4.02,4.027,0,4.011,0,0,0,7.987,6.248,0,4.166,0,6.011,8.21,20.245,0,11.399,0,0,0,0,0,0,4.027,0,4.011,0,0,0,0,15.01,16.013,0,0,0,0,40.701,0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,33.7008,8.4134,18.29,9.6052,7.4458,0.2124,32.273,2.174268,1.781446,29.074728,1.208121827
486020,251036 DEA,2,183.7039948,53.87999344,38.49999619,6.88000011,7.499998,56775,104.7300034,5030,3613.75,6119,3107,3013,1616,546,14.85000038,23259,94,4.08333206,6751,99,15.56667042,25611,99,91.354,92.35,NULL,7.615,20.819,14.269,10.379,0,5.699,7.988,95.263,0,11.304,0,0,0,0,0,3.3,3.097,0,3.971,0,0,0,7.615,6.425,0,10.379,0,5.699,7.988,19.876,0,11.304,0,0,0,0,0,0,3.097,0,3.971,0,0,0,0,14.394,14.269,0,0,0,0,40.387,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,63.8852,9.381,26.14998,2.3895,0.13924,5.288524,0.24308,2.88274,3.029296,0.219008,2.238485074
486023,251036 DEA,2,183.9759979,61.06666183,41.98332977,5.56666613,12.516665,60405,101.5699997,4753.75,3986.25,6452,3440,3013,1603,525,14.91666985,23100,93,14.60000038,23902,98,8.48333263,12256,87,87.928,96.048,NULL,7.685,20.585,18.011,4.004,0,5.519,8.304,95.6,0,12.41,0,0,0,0,0,3.594,4.038,0,4.226,0,0,0,7.685,6.24,0,4.004,0,5.519,8.304,20.502,0,12.41,0,0,0,0,0,0,4.038,0,4.226,0,0,0,0,14.345,18.011,0,0,0,0,40.098,0,0,0,0,0,0,0,3.594,0,0,0,0,0,0,37.5594,8.8382,19.0334,12.1894,8.2246,0.1652,25.3818,2.328494,1.75348,22.866512,1.202947846
486024,251036 DEA,2,183.3390045,49.0166626,41.76666641,5.41666603,0.83333198,60125,101.7300034,4231.25,3521.25,6319,3373,2946,1588,503,15.68332958,24271,93,13.78332996,22732,99,8.28333187,11970,87,89.08,94.259,NULL,8.28,20.908,16.244,5.573,0,6.222,7.897,95.532,0,12.015,0,0,0,0,0,3.071,3.71,0,3.887,0,0,0,8.28,6.009,0,5.573,0,6.222,7.897,20.487,0,12.015,0,0,0,0,0,0,3.71,0,3.887,0,0,0,0,14.899,16.244,0,0,0,0,40.045,0,0,0,0,0,0,0,3.071,0,0,0,0,0,0,39.1996,8.968,19.706,12.2012,8.8854,0.1416,21.9244,2.347256,1.781328,19.751666,1.228550296
486026,251036 DEA,2,183.4199982,56.61666489,40.76666641,13.48333263,1.36666599,57255,99.51999664,4278.75,3787.5,6452,3440,3013,1620,427,NULL,NULL,NULL,NULL,NULL,NULL,6.54999924,9102,83,87.611,95.809,NULL,7.891,20.112,17.601,6.001,0,6.013,8.3,96.345,0,10.136,0,0,0,0,0,3.294,3.307,0,4.42,0,0,0,7.891,6.099,0,6.001,0,6.013,8.3,20.444,0,10.136,0,0,0,0,0,0,3.307,0,4.42,0,0,0,0,14.013,17.601,0,0,0,0,40.901,0,0,0,0,0,0,0,3.294,0,0,0,0,0,0,63.23148,9.97218,26.46386,2.99838,0.2891,4.529194,0.65608,2.819492,2.931946,0.591062,2.14618712
486028,251036 DEA,2,183.3630066,51.59999847,41,6.30000019,3.299999,56855,98.5,4566.25,3437.5,6692,3680,3013,1568,501,NULL,NULL,NULL,NULL,NULL,NULL,6.43333387,8700,81,84.083,99.28,NULL,7.981,20.841,20.111,6.131,0,6.042,8.096,96.181,0,10.271,0,0,0,0,0,3.602,0,0,4.107,0,0,0,7.981,6.035,0,6.131,0,6.042,8.096,20.42,0,10.271,0,0,0,0,0,0,0,0,4.107,0,0,0,0,14.806,20.111,0,0,0,0,40.761,0,0,0,0,0,0,0,3.602,0,0,0,0,0,0,71.39944,6.43572,24.22186,3.17538,0.08496,4.422876,0.41772,3.478286,3.35238,0.376302,2.606081489
486029,251036 DEA,2,183.4219971,55.93333054,39.89999771,6.30000019,8.73333224,54405,96.83999634,4798.75,3487.5,6559,3547,3013,1637,806,16.54999924,23681,86,14.73332977,23322,95,4.68333387,6252,80,87.37,96.052,NULL,7.706,20.284,17.891,6.295,0,5.231,8.008,95.562,0,11.014,0,0,0,0,0,3.403,4.002,0,4.026,0,0,0,7.706,6.022,0,6.295,0,5.231,8.008,20.066,0,11.014,0,0,0,0,0,0,4.002,0,4.026,0,0,0,0,14.262,17.891,0,0,0,0,40.496,0,0,0,0,0,0,0,3.403,0,0,0,0,0,0,62.75122,9.41286,28.96428,2.11338,0.31624,4.323284,0.46964,2.55647,2.740078,0.423148,2.019174545
486032,251036 DEA,2,183.4530029,44.19999695,36.96666336,6.23333311,NULL,51985,100.5199966,4750,3165,6559,3533,3026,1626,346,16.11667061,24060,90,14.13333035,22945,97,2.71666694,3829,85,85.805,97.648,NULL,8.42,20.038,19.874,5.89,0,6.03,8.001,95.743,0,10.095,0,0,0,0,0,3.04,2.296,0,4.026,0,0,0,8.42,6.003,0,5.89,0,6.03,8.001,20.044,0,10.095,0,0,0,0,0,0,2.296,0,4.026,0,0,0,0,14.035,19.874,0,0,0,0,40.699,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,43.6246,9.322,18.2782,11.5168,8.0122,0.2006,23.7652,2.816306,2.09686,21.410038,1.464158416
486034,251036 DEA,2,183.5610046,45.81666565,38.53333282,6.28333282,NULL,54265,100.2399979,4933.75,3317.5,6532,3520,3013,1630,444,15.89999962,24043,91,14.25,22960,97,4.4000001,6113,83,84.294,99.267,NULL,8.041,21.049,19.923,5.959,0,6.036,7.807,96.199,0,10.677,0,0,0,0,0,3.609,0,0,4.261,0,0,0,8.041,6.02,0,5.959,0,6.036,7.807,20.493,0,10.677,0,0,0,0,0,0,0,0,4.261,0,0,0,0,15.029,19.923,0,0,0,0,40.706,0,0,0,0,0,0,0,3.609,0,0,0,0,0,0,37.6184,7.9532,16.4728,9.9356,7.4576,0.177,32.8158,2.694766,2.036208,29.563838,1.424486148
486038,251015 VARDEA,2,185.9109955,85.16333008,48.04999924,6.68333292,29.43,63905,93.44999695,5725,4698.75,6519,3520,2999,1577,430,17.35000038,23287,81,15.76665974,23722,90,10.94999981,15746,86,85.796,100.115,NULL,0,37.388,51.273,0,0,0,0,76.298,0,20.952,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47,20.289,0,0,0,0,16.085,0,20.952,0,0,0,0,0,0,0,0,0,0,0,0,0,23.918,30.984,0,0,0,0,25.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.329,10.3132,16.0716,9.6406,9.971,0.177,33.276,2.300174,1.911128,29.978372,1.21844883
486038,251015 VARDEA,2,185.9109955,85.16333008,48.04999924,6.68333292,29.43,63905,93.44999695,5725,4698.75,6519,3520,2999,1577,430,17.35000038,23287,81,15.76665974,23722,90,10.94999981,15746,86,85.796,100.115,NULL,0,37.388,51.273,0,0,0,0,76.298,0,20.952,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47,20.289,0,0,0,0,16.085,0,20.952,0,0,0,0,0,0,0,0,0,0,0,0,0,23.918,30.984,0,0,0,0,25.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.47412,9.3515,25.75468,2.17946,0.1888,4.207526,0.52864,3.045698,3.202992,0.476248,2.379673045
486038,251015 VARDEA,2,185.9109955,85.16333008,48.04999924,6.68333292,29.43,63905,93.44999695,5725,4698.75,6519,3520,2999,1577,430,17.35000038,23287,81,15.76665974,23722,90,10.94999981,15746,86,85.796,100.115,NULL,0,37.388,51.273,0,0,0,0,76.298,0,20.952,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47,20.289,0,0,0,0,16.085,0,20.952,0,0,0,0,0,0,0,0,0,0,0,0,0,23.918,30.984,0,0,0,0,25.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.47412,9.3515,25.75468,2.17946,0.1888,4.207526,0.52864,3.045698,3.202992,0.476248,2.379673045
486039,251015 VARDEA,2,183.5720062,53.91666794,41.46666718,6.18333292,5.26666597,60095,102.4700012,5276.25,3986.25,6532,3520,3013,1687,#¡VALOR!,15.75,23002,88,14.51667023,24000,99,7.16666794,11938,100,83.946,99.626,NULL,8.019,20.586,20.747,4.12,0,6.204,7.987,95.587,0,12.013,0,0,0,0,0,4.298,0,0,4.011,0,0,0,8.019,6.345,0,4.12,0,6.204,7.987,20.247,0,12.013,0,0,0,0,0,0,0,0,4.011,0,0,0,0,14.241,20.747,0,0,0,0,40.34,0,0,0,0,0,0,0,4.298,0,0,0,0,0,0,63.86514,9.381,29.04098,2.35056,0.16992,3.37303,0.53572,2.594938,2.753294,0.48262,2.034469797
486040,251015 VARDEA,2,183.0930023,48.28333282,38.71666718,6.30000019,2.26666502,55145,101.3700028,4872.5,3732.5,6532,3520,3013,1650,506,15.16666985,23251,92,14.48332977,23752,98,5.05000019,6994,83,87.405,95.688,NULL,7.869,19.787,17.591,6.062,0,6.07,7.62,97.834,0,12.34,0,0,0,0,0,3.811,0,0,4.109,0,0,0,7.869,6.288,0,6.062,0,6.07,7.62,22.047,0,12.34,0,0,0,0,0,0,0,0,4.109,0,0,0,0,13.499,17.591,0,0,0,0,40.787,0,0,0,0,0,0,0,3.811,0,0,0,0,0,0,37.3352,8.9444,17.0982,10.207,8.8736,0.1652,31.3644,2.576648,1.999982,28.256162,1.3673293
486050,251015 VARDEA,2,181.1880035,59.31666183,40.04999924,6.26666594,11.99999776,55845,99.29000092,5010,3301.25,6399,3453,2946,1622,722,15.66666985,23113,89,14.75,23890,97,5.53333378,7695,83,87.108,94.08,NULL,7.612,20.395,14.4,4.147,0,6.89,7.646,96.097,0,11.891,0,0,0,0,0,4.502,3.397,0,4.211,0,0,0,7.612,6.307,0,4.147,0,6.89,7.646,20.007,0,11.891,0,0,0,0,0,0,3.397,0,4.211,0,0,0,0,14.088,14.4,0,0,0,0,41.09,0,0,0,0,0,0,0,4.502,0,0,0,0,0,0,32.1432,8.1066,17.1572,9.5934,8.791,0.1416,39.8014,2.21073,1.775428,35.857132,1.201588002
486051,251015 VARDEA,2,181.3910065,64.22999573,40.04999924,7.80000019,15.37999809,54845,97.41999817,5160,4205,6532,3520,3013,1706,1132,16.41666985,23081,84,14.94999981,23923,96,4.66666603,6695,86,86.545,94.846,NULL,7.95,20.723,16.446,1.862,0,6.747,7.906,96.343,0,12.29,0,0,0,0,0,3.692,3.71,0,3.722,0,0,0,7.95,6.708,0,1.862,0,6.747,7.906,20.65,0,12.29,0,0,0,0,0,0,3.71,0,3.722,0,0,0,0,14.015,16.446,0,0,0,0,40.693,0,0,0,0,0,0,0,3.692,0,0,0,0,0,0,65.82276,8.1066,24.87676,4.15596,0.57938,3.387898,1.55406,3.12228,3.004752,1.40007,2.267192326
